user_id,course_id,module,action,timecreated,extra_json
110,2,page,submitted,1764100800,{}
110,2,forum,graded,1764597600,{}
110,5,quiz,commented,1760374800,{}
110,5,course,attempted,1760623200,{}
110,5,assign,submitted,1759809600,{}
110,5,assign,viewed,1759456800,{}
110,5,page,submitted,1760259600,{}
110,5,assign,submitted,1759042800,{}
110,5,course,viewed,1758636000,{}
110,5,forum,graded,1759399200,{}
110,5,course,graded,1760094000,{}
110,5,forum,attempted,1760644800,{}
110,5,course,viewed,1760756400,{}
110,5,page,submitted,1759968000,{}
110,5,forum,attempted,1760896800,{}
110,5,quiz,attempted,1760313600,{}
110,5,course,submitted,1760562000,{}
110,5,assign,viewed,1760065200,{}
110,5,course,viewed,1760652000,{}
111,1,page,commented,1764172800,{}
111,1,assign,viewed,1761789600,{}
111,1,quiz,submitted,1761793200,{}
111,1,forum,graded,1763712000,{}
111,1,page,submitted,1762286400,{}
111,1,course,graded,1764050400,{}
111,1,quiz,submitted,1763438400,{}
111,1,forum,submitted,1762423200,{}
111,1,course,graded,1763254800,{}
111,1,assign,commented,1763254800,{}
111,1,assign,attempted,1764021600,{}
111,1,course,viewed,1763848800,{}
111,3,page,submitted,1766790000,{}
111,3,page,submitted,1767988800,{}
111,3,assign,attempted,1768050000,{}
111,3,forum,attempted,1768132800,{}
111,3,assign,submitted,1768154400,{}
111,3,page,viewed,1767992400,{}
111,3,course,attempted,1767110400,{}
111,3,assign,commented,1768240800,{}
111,3,assign,commented,1766912400,{}
111,3,course,viewed,1767193200,{}
111,3,assign,attempted,1765886400,{}
111,3,assign,submitted,1767870000,{}
111,3,assign,viewed,1767661200,{}
111,3,forum,submitted,1767567600,{}
111,3,page,attempted,1766660400,{}
111,3,forum,commented,1767686400,{}
111,3,course,commented,1766635200,{}
111,3,page,commented,1768338000,{}
111,3,course,commented,1766023200,{}
112,1,assign,viewed,1764291600,{}
112,1,forum,viewed,1763769600,{}
112,1,quiz,submitted,1764385200,{}
112,1,forum,submitted,1764061200,{}
112,1,page,commented,1763258400,{}
112,1,forum,viewed,1762290000,{}
112,1,page,attempted,1762995600,{}
112,1,assign,attempted,1764374400,{}
112,1,quiz,commented,1763913600,{}
112,1,course,submitted,1762495200,{}
112,1,page,graded,1763924400,{}
112,1,forum,commented,1763924400,{}
112,1,forum,graded,1764072000,{}
112,1,assign,graded,1763546400,{}
112,1,quiz,attempted,1763211600,{}
112,1,forum,submitted,1763427600,{}
112,2,forum,graded,1763481600,{}
112,2,course,commented,1764453600,{}
112,2,assign,attempted,1764612000,{}
112,2,course,commented,1764993600,{}
112,2,page,submitted,1763355600,{}
112,2,page,commented,1764734400,{}
112,2,course,commented,1764180000,{}
112,2,page,commented,1764216000,{}
112,2,course,attempted,1762653600,{}
112,2,page,graded,1764820800,{}
112,2,page,graded,1764482400,{}
112,2,forum,attempted,1764100800,{}
112,2,quiz,viewed,1763413200,{}
112,2,assign,attempted,1765242000,{}
112,2,quiz,viewed,1764810000,{}
112,3,quiz,commented,1766664000,{}
112,3,quiz,submitted,1766883600,{}
112,3,forum,attempted,1766548800,{}
112,3,course,commented,1767650400,{}
112,3,forum,viewed,1766271600,{}
112,3,quiz,viewed,1766152800,{}
112,3,assign,attempted,1767657600,{}
112,3,course,graded,1767632400,{}
112,3,course,viewed,1768039200,{}
112,3,assign,commented,1765904400,{}
112,3,page,graded,1765558800,{}
112,3,course,viewed,1766966400,{}
112,3,assign,graded,1767736800,{}
112,3,quiz,attempted,1766926800,{}
112,3,course,attempted,1765713600,{}
112,3,forum,attempted,1767909600,{}
112,3,course,graded,1766023200,{}
112,3,forum,attempted,1766757600,{}
112,4,page,graded,1765828800,{}
112,4,course,attempted,1766448000,{}
112,4,assign,viewed,1765116000,{}
112,4,quiz,viewed,1764514800,{}
112,4,assign,viewed,1764205200,{}
112,4,page,commented,1765972800,{}
112,4,forum,graded,1764442800,{}
112,4,course,graded,1765868400,{}
112,4,course,attempted,1765188000,{}
112,4,assign,commented,1764874800,{}
112,4,quiz,commented,1765663200,{}
112,4,course,attempted,1765393200,{}
112,5,course,viewed,1761206400,{}
112,5,assign,commented,1760054400,{}
112,5,course,viewed,1761109200,{}
112,5,assign,commented,1758949200,{}
112,5,course,viewed,1759647600,{}
112,5,quiz,graded,1759251600,{}
112,5,assign,attempted,1761238800,{}
112,5,page,commented,1760263200,{}
112,5,quiz,commented,1759384800,{}
112,5,quiz,submitted,1760130000,{}
112,5,page,submitted,1759399200,{}
112,5,course,graded,1760792400,{}
112,5,forum,attempted,1761163200,{}
112,5,assign,graded,1759795200,{}
112,5,assign,submitted,1761170400,{}
112,5,course,attempted,1761228000,{}
112,5,assign,submitted,1758654000,{}
112,5,quiz,commented,1761195600,{}
112,5,quiz,commented,1760778000,{}
112,5,page,graded,1759449600,{}
113,1,quiz,attempted,1764082800,{}
113,1,page,graded,1762905600,{}
113,1,assign,attempted,1762675200,{}
113,1,course,commented,1762873200,{}
113,1,assign,graded,1764486000,{}
113,1,quiz,submitted,1763179200,{}
113,1,forum,viewed,1762509600,{}
113,1,assign,commented,1762315200,{}
113,1,assign,viewed,1762653600,{}
113,1,page,submitted,1764745200,{}
113,1,assign,commented,1764810000,{}
113,1,page,graded,1763546400,{}
113,1,forum,submitted,1763773200,{}
113,1,forum,graded,1763913600,{}
113,2,assign,submitted,1764180000,{}
113,2,quiz,submitted,1764306000,{}
113,2,assign,graded,1764529200,{}
113,2,course,attempted,1762977600,{}
113,2,quiz,attempted,1763593200,{}
113,2,course,viewed,1762898400,{}
113,2,forum,viewed,1763542800,{}
113,2,forum,viewed,1763658000,{}
113,2,page,graded,1763416800,{}
113,2,assign,graded,1763420400,{}
113,2,quiz,submitted,1764424800,{}
113,2,forum,graded,1763503200,{}
113,2,course,graded,1762984800,{}
113,2,forum,commented,1764262800,{}
113,2,quiz,attempted,1763222400,{}
113,3,assign,commented,1765537200,{}
113,3,course,submitted,1766858400,{}
113,3,forum,submitted,1765944000,{}
113,3,course,submitted,1766545200,{}
113,3,forum,attempted,1766091600,{}
113,3,course,attempted,1765893600,{}
113,3,forum,submitted,1766768400,{}
113,3,course,graded,1767636000,{}
113,3,page,attempted,1767592800,{}
113,3,course,graded,1766732400,{}
113,3,page,submitted,1767722400,{}
114,1,quiz,submitted,1764223200,{}
114,1,quiz,commented,1762711200,{}
114,1,assign,graded,1763341200,{}
114,1,page,attempted,1764414000,{}
114,1,forum,attempted,1762498800,{}
114,1,quiz,commented,1764745200,{}
114,1,assign,graded,1764270000,{}
114,1,page,viewed,1763136000,{}
114,1,page,commented,1764442800,{}
114,1,forum,commented,1764925200,{}
114,1,quiz,submitted,1763964000,{}
114,1,assign,attempted,1762963200,{}
114,1,quiz,commented,1764108000,{}
114,1,quiz,graded,1764176400,{}
114,1,forum,attempted,1762556400,{}
115,1,course,viewed,1764392400,{}
115,1,forum,graded,1764025200,{}
115,1,forum,viewed,1763809200,{}
115,1,quiz,submitted,1763982000,{}
115,1,course,attempted,1762826400,{}
115,3,quiz,graded,1766952000,{}
115,3,quiz,commented,1765584000,{}
115,3,forum,attempted,1765854000,{}
115,3,forum,commented,1765926000,{}
115,3,page,submitted,1766674800,{}
115,3,page,graded,1766588400,{}
115,3,forum,graded,1766887200,{}
115,3,assign,attempted,1767211200,{}
115,3,forum,viewed,1767078000,{}
115,3,course,commented,1765526400,{}
115,3,page,attempted,1767132000,{}
115,3,course,submitted,1766797200,{}
115,3,forum,submitted,1765915200,{}
115,3,page,viewed,1766876400,{}
115,3,quiz,attempted,1766289600,{}
115,3,quiz,graded,1766494800,{}
115,3,quiz,submitted,1767250800,{}
115,3,assign,attempted,1766257200,{}
115,5,course,submitted,1760270400,{}
115,5,course,submitted,1760886000,{}
115,5,quiz,commented,1760317200,{}
115,5,course,viewed,1761271200,{}
115,5,forum,commented,1760457600,{}
115,5,course,graded,1761184800,{}
115,5,forum,viewed,1761505200,{}
115,5,forum,attempted,1761296400,{}
115,5,course,commented,1760623200,{}
115,5,course,graded,1760151600,{}
115,5,forum,commented,1759755600,{}
115,5,forum,submitted,1761429600,{}
115,5,course,graded,1759521600,{}
115,5,forum,viewed,1760922000,{}
115,5,page,viewed,1761033600,{}
115,5,quiz,submitted,1761026400,{}
115,5,page,viewed,1759298400,{}
116,2,assign,attempted,1762405200,{}
116,2,assign,attempted,1762254000,{}
116,2,page,graded,1762491600,{}
116,2,quiz,graded,1762498800,{}
116,2,page,viewed,1762365600,{}
116,2,forum,graded,1763640000,{}
116,2,course,attempted,1764388800,{}
116,2,course,graded,1763992800,{}
116,3,quiz,submitted,1765371600,{}
116,3,assign,commented,1767222000,{}
116,3,forum,commented,1765479600,{}
116,3,page,submitted,1765832400,{}
116,3,course,submitted,1767826800,{}
116,3,forum,attempted,1767211200,{}
116,3,assign,submitted,1766372400,{}
116,3,forum,viewed,1766246400,{}
116,3,quiz,attempted,1767171600,{}
116,3,course,graded,1766181600,{}
116,3,page,submitted,1767031200,{}
116,3,quiz,commented,1765515600,{}
116,3,assign,attempted,1767560400,{}
116,3,assign,graded,1766631600,{}
116,3,course,commented,1766232000,{}
116,4,forum,viewed,1764784800,{}
116,4,forum,submitted,1765965600,{}
116,4,assign,commented,1765486800,{}
116,4,forum,attempted,1764154800,{}
116,4,page,commented,1765332000,{}
116,4,assign,graded,1764172800,{}
116,4,course,commented,1764626400,{}
116,4,quiz,viewed,1766325600,{}
116,4,page,viewed,1766462400,{}
116,4,forum,commented,1764234000,{}
116,4,assign,graded,1766764800,{}
116,4,quiz,commented,1765677600,{}
116,4,course,graded,1766412000,{}
116,4,course,submitted,1766739600,{}
116,5,assign,viewed,1758988800,{}
116,5,page,commented,1759294800,{}
116,5,assign,attempted,1759154400,{}
116,5,quiz,graded,1760932800,{}
116,5,page,viewed,1760432400,{}
117,3,assign,viewed,1766606400,{}
117,3,forum,viewed,1766617200,{}
117,3,page,graded,1766192400,{}
117,3,forum,viewed,1766991600,{}
117,3,assign,attempted,1766588400,{}
117,3,forum,attempted,1766512800,{}
117,3,quiz,graded,1766253600,{}
117,3,assign,graded,1765353600,{}
117,3,page,submitted,1766566800,{}
117,3,course,commented,1767402000,{}
117,3,course,commented,1765728000,{}
117,3,forum,viewed,1767236400,{}
117,5,quiz,viewed,1760983200,{}
117,5,assign,attempted,1759417200,{}
117,5,course,attempted,1760306400,{}
117,5,forum,commented,1760184000,{}
117,5,quiz,attempted,1760148000,{}
117,5,assign,submitted,1759554000,{}
117,5,page,commented,1759935600,{}
117,5,course,submitted,1758895200,{}
118,1,forum,viewed,1763884800,{}
118,1,assign,attempted,1764874800,{}
118,1,page,viewed,1764561600,{}
118,1,assign,commented,1762736400,{}
118,1,quiz,submitted,1762628400,{}
118,4,course,submitted,1766689200,{}
118,4,course,attempted,1766512800,{}
118,4,quiz,commented,1764324000,{}
118,4,course,graded,1765378800,{}
118,4,course,viewed,1766257200,{}
118,4,page,attempted,1764320400,{}
118,5,assign,submitted,1759276800,{}
118,5,assign,attempted,1759683600,{}
118,5,course,attempted,1760688000,{}
118,5,forum,graded,1760328000,{}
118,5,assign,submitted,1759284000,{}
118,5,forum,commented,1761055200,{}
118,5,forum,commented,1759017600,{}
118,5,page,graded,1759381200,{}
118,5,page,submitted,1761350400,{}
118,5,quiz,viewed,1759402800,{}
118,5,assign,submitted,1760281200,{}
118,5,quiz,submitted,1759730400,{}
118,5,course,viewed,1759431600,{}
119,1,quiz,commented,1761919200,{}
119,1,course,commented,1763240400,{}
119,1,page,viewed,1762333200,{}
119,1,page,commented,1762218000,{}
119,1,assign,viewed,1763784000,{}
119,1,course,viewed,1764331200,{}
119,3,page,commented,1767801600,{}
119,3,course,attempted,1767704400,{}
119,3,page,attempted,1766674800,{}
119,3,course,graded,1767258000,{}
119,3,forum,graded,1766966400,{}
119,3,course,commented,1765706400,{}
119,3,quiz,attempted,1766322000,{}
119,3,course,commented,1768294800,{}
119,3,page,viewed,1766289600,{}
119,3,page,submitted,1766224800,{}
119,3,course,submitted,1766142000,{}
119,3,forum,viewed,1767214800,{}
119,3,page,viewed,1767747600,{}
119,3,page,submitted,1767474000,{}
119,3,course,graded,1766145600,{}
119,5,quiz,commented,1761519600,{}
119,5,page,viewed,1761278400,{}
119,5,forum,viewed,1760680800,{}
119,5,page,graded,1760403600,{}
119,5,page,viewed,1759910400,{}
119,5,quiz,graded,1759478400,{}
119,5,assign,graded,1761454800,{}
119,5,page,viewed,1759460400,{}
119,5,assign,submitted,1759489200,{}
119,5,quiz,viewed,1761678000,{}
119,5,course,attempted,1759536000,{}
119,5,page,commented,1759831200,{}
119,5,page,attempted,1761544800,{}
119,5,assign,commented,1759129200,{}
119,5,quiz,graded,1760907600,{}
120,1,page,commented,1762840800,{}
120,1,page,attempted,1762466400,{}
120,1,forum,viewed,1764500400,{}
120,1,quiz,graded,1764050400,{}
120,1,quiz,attempted,1764547200,{}
120,1,course,commented,1763730000,{}
120,1,course,viewed,1762322400,{}
120,1,course,graded,1763852400,{}
120,2,forum,commented,1762984800,{}
120,2,quiz,attempted,1764658800,{}
120,2,page,graded,1764727200,{}
120,2,page,attempted,1763863200,{}
120,2,assign,submitted,1764367200,{}
120,2,course,viewed,1763758800,{}
120,2,quiz,graded,1763946000,{}
120,3,forum,submitted,1765623600,{}
120,3,forum,viewed,1766217600,{}
120,3,forum,viewed,1766498400,{}
120,3,forum,attempted,1766260800,{}
120,3,page,graded,1765285200,{}
120,3,page,attempted,1765022400,{}
120,3,forum,submitted,1767002400,{}
120,3,assign,submitted,1766037600,{}
120,3,assign,graded,1767128400,{}
120,3,forum,commented,1766430000,{}
120,3,course,attempted,1765674000,{}
120,3,assign,attempted,1765375200,{}
120,3,page,graded,1767582000,{}
120,3,assign,submitted,1765670400,{}
120,3,assign,viewed,1766833200,{}
120,3,page,submitted,1765386000,{}
120,3,quiz,graded,1767265200,{}
120,3,assign,viewed,1764954000,{}
120,3,course,attempted,1765018800,{}
121,2,page,commented,1762711200,{}
121,2,course,attempted,1762743600,{}
121,2,forum,attempted,1762074000,{}
121,2,course,viewed,1763694000,{}
121,2,page,viewed,1762776000,{}
121,2,course,commented,1762138800,{}
121,2,assign,submitted,1763712000,{}
121,2,page,submitted,1762495200,{}
121,2,forum,attempted,1764630000,{}
121,2,page,attempted,1764730800,{}
121,2,course,attempted,1762203600,{}
121,2,quiz,graded,1764316800,{}
121,2,forum,commented,1763550000,{}
121,2,page,submitted,1763398800,{}
121,2,course,attempted,1762164000,{}
121,2,forum,graded,1764385200,{}
121,2,assign,commented,1763913600,{}
121,3,assign,commented,1767427200,{}
121,3,forum,viewed,1765180800,{}
121,3,forum,attempted,1765868400,{}
121,3,quiz,graded,1766764800,{}
121,3,forum,graded,1766394000,{}
121,3,assign,graded,1765342800,{}
121,3,course,viewed,1767232800,{}
121,3,quiz,submitted,1765969200,{}
121,5,course,commented,1759766400,{}
121,5,forum,attempted,1759503600,{}
121,5,quiz,attempted,1760266800,{}
121,5,quiz,commented,1761094800,{}
121,5,assign,viewed,1759770000,{}
121,5,forum,submitted,1758859200,{}
121,5,course,submitted,1759359600,{}
121,5,course,attempted,1760558400,{}
121,5,assign,attempted,1758956400,{}
121,5,quiz,viewed,1759874400,{}
121,5,assign,viewed,1758985200,{}
121,5,forum,viewed,1760018400,{}
121,5,quiz,submitted,1759921200,{}
122,2,assign,commented,1763132400,{}
122,2,assign,graded,1763283600,{}
122,2,course,graded,1763697600,{}
122,2,forum,viewed,1762678800,{}
122,2,assign,attempted,1764622800,{}
122,2,course,attempted,1764424800,{}
122,2,page,viewed,1762822800,{}
122,2,quiz,graded,1764234000,{}
122,2,quiz,commented,1764043200,{}
122,2,course,commented,1762750800,{}
122,2,assign,viewed,1764147600,{}
122,2,page,viewed,1763226000,{}
122,2,assign,attempted,1762581600,{}
122,2,assign,commented,1763150400,{}
122,2,course,submitted,1762660800,{}
122,2,forum,commented,1763020800,{}
122,2,course,submitted,1762700400,{}
122,2,quiz,attempted,1762560000,{}
122,2,course,commented,1764428400,{}
122,3,assign,graded,1766415600,{}
122,3,course,graded,1766077200,{}
122,3,assign,commented,1767002400,{}
122,3,quiz,commented,1766404800,{}
122,3,course,attempted,1767502800,{}
122,3,assign,viewed,1765465200,{}
122,3,assign,graded,1766260800,{}
122,3,quiz,submitted,1766566800,{}
122,3,page,viewed,1766268000,{}
122,3,forum,submitted,1766599200,{}
122,3,course,submitted,1765724400,{}
122,3,assign,commented,1767553200,{}
122,3,forum,commented,1766466000,{}
122,3,page,graded,1767636000,{}
122,3,page,submitted,1767841200,{}
122,3,quiz,viewed,1767603600,{}
122,3,page,commented,1767916800,{}
122,3,page,attempted,1767650400,{}
122,4,quiz,commented,1766458800,{}
122,4,assign,attempted,1765447200,{}
122,4,assign,graded,1764388800,{}
122,4,page,viewed,1764234000,{}
122,4,quiz,attempted,1766448000,{}
122,4,quiz,submitted,1765839600,{}
122,4,quiz,graded,1764601200,{}
122,4,quiz,viewed,1766412000,{}
122,4,page,commented,1765090800,{}
122,4,course,submitted,1765713600,{}
122,4,page,graded,1764439200,{}
122,4,quiz,submitted,1765954800,{}
122,4,forum,submitted,1765209600,{}
122,5,quiz,graded,1759975200,{}
122,5,course,viewed,1760598000,{}
122,5,forum,commented,1760756400,{}
122,5,forum,attempted,1760958000,{}
122,5,assign,commented,1759093200,{}
123,2,page,submitted,1762815600,{}
123,2,quiz,attempted,1763542800,{}
123,2,forum,attempted,1764932400,{}
123,2,course,attempted,1764918000,{}
123,2,forum,commented,1764151200,{}
123,2,page,commented,1764208800,{}
123,2,quiz,viewed,1763431200,{}
123,2,course,submitted,1764997200,{}
123,2,quiz,graded,1762930800,{}
123,2,quiz,viewed,1763334000,{}
123,2,assign,submitted,1764982800,{}
123,2,course,commented,1765072800,{}
123,3,forum,commented,1765854000,{}
123,3,page,submitted,1765033200,{}
123,3,forum,commented,1765346400,{}
123,3,assign,submitted,1765098000,{}
123,3,assign,viewed,1765173600,{}
123,3,forum,attempted,1766700000,{}
124,1,quiz,viewed,1762174800,{}
124,1,assign,graded,1764586800,{}
124,1,course,submitted,1764554400,{}
124,1,page,viewed,1762333200,{}
124,1,forum,commented,1763600400,{}
124,1,course,commented,1762164000,{}
124,2,forum,viewed,1764792000,{}
124,2,quiz,viewed,1764723600,{}
124,2,quiz,commented,1764306000,{}
124,2,quiz,graded,1764982800,{}
124,2,course,viewed,1765184400,{}
124,2,quiz,submitted,1763247600,{}
124,2,assign,viewed,1763600400,{}
124,2,assign,attempted,1762732800,{}
124,2,page,attempted,1764136800,{}
124,3,page,attempted,1766232000,{}
124,3,assign,commented,1766998800,{}
124,3,course,commented,1765227600,{}
124,3,forum,viewed,1764982800,{}
124,3,page,submitted,1767063600,{}
124,4,forum,attempted,1767114000,{}
124,4,quiz,commented,1766444400,{}
124,4,forum,submitted,1765980000,{}
124,4,assign,viewed,1766005200,{}
124,4,forum,viewed,1765929600,{}
124,4,assign,graded,1767092400,{}
124,4,forum,graded,1766142000,{}
124,4,page,attempted,1766872800,{}
124,4,assign,graded,1764759600,{}
125,2,assign,commented,1762837200,{}
125,2,assign,viewed,1764914400,{}
125,2,course,commented,1763406000,{}
125,2,page,attempted,1764021600,{}
125,2,quiz,commented,1763305200,{}
125,2,course,commented,1764172800,{}
125,2,quiz,viewed,1764514800,{}
125,2,course,submitted,1763496000,{}
125,2,assign,viewed,1763899200,{}
125,2,course,commented,1763172000,{}
125,2,assign,commented,1764756000,{}
125,2,page,viewed,1762477200,{}
125,2,quiz,viewed,1762844400,{}
125,2,forum,graded,1764968400,{}
126,1,course,attempted,1763204400,{}
126,1,forum,submitted,1763899200,{}
126,1,quiz,attempted,1763244000,{}
126,1,course,viewed,1762603200,{}
126,1,page,attempted,1763193600,{}
126,1,course,graded,1764572400,{}
126,1,course,submitted,1764763200,{}
126,1,course,commented,1762704000,{}
126,1,quiz,attempted,1763784000,{}
126,1,quiz,commented,1763521200,{}
126,2,forum,graded,1762660800,{}
126,2,forum,viewed,1762617600,{}
126,2,quiz,viewed,1762153200,{}
126,2,quiz,commented,1764237600,{}
126,2,assign,commented,1763132400,{}
126,2,page,viewed,1763427600,{}
126,2,assign,attempted,1762898400,{}
126,2,course,submitted,1762880400,{}
126,2,page,commented,1763456400,{}
126,2,assign,submitted,1762855200,{}
126,2,forum,commented,1763575200,{}
126,2,quiz,graded,1763373600,{}
126,4,course,attempted,1764943200,{}
126,4,assign,commented,1765782000,{}
126,4,quiz,graded,1764568800,{}
126,4,quiz,graded,1765760400,{}
126,4,page,submitted,1765728000,{}
126,4,course,commented,1764680400,{}
126,4,page,submitted,1764813600,{}
126,4,page,viewed,1764698400,{}
126,4,quiz,commented,1765548000,{}
126,4,assign,commented,1766095200,{}
126,4,course,submitted,1766451600,{}
126,4,quiz,graded,1764867600,{}
126,4,course,submitted,1765216800,{}
127,1,quiz,attempted,1763197200,{}
127,1,page,submitted,1764781200,{}
127,1,assign,attempted,1763452800,{}
127,1,quiz,commented,1762880400,{}
127,1,page,submitted,1764284400,{}
127,1,assign,attempted,1764882000,{}
127,1,course,commented,1763827200,{}
127,1,quiz,submitted,1763582400,{}
127,1,page,submitted,1762462800,{}
127,1,course,submitted,1762812000,{}
127,1,assign,attempted,1765040400,{}
127,1,page,commented,1765047600,{}
127,1,quiz,attempted,1764327600,{}
127,1,forum,commented,1762779600,{}
127,1,page,attempted,1764457200,{}
127,1,course,graded,1762545600,{}
127,1,page,attempted,1763852400,{}
127,1,assign,viewed,1764252000,{}
127,1,quiz,submitted,1764349200,{}
127,3,course,attempted,1764968400,{}
127,3,assign,commented,1767589200,{}
127,3,page,viewed,1765512000,{}
127,3,forum,commented,1767556800,{}
127,3,course,graded,1766080800,{}
127,3,quiz,commented,1765522800,{}
127,3,page,attempted,1766142000,{}
127,3,page,graded,1766620800,{}
127,3,assign,commented,1765908000,{}
127,3,forum,viewed,1767268800,{}
127,3,quiz,submitted,1765591200,{}
127,3,page,submitted,1767279600,{}
127,3,assign,commented,1767304800,{}
127,5,assign,submitted,1759222800,{}
127,5,assign,commented,1761451200,{}
127,5,course,commented,1759057200,{}
127,5,page,commented,1761073200,{}
127,5,page,viewed,1760439600,{}
127,5,course,graded,1759928400,{}
127,5,forum,graded,1759287600,{}
127,5,quiz,attempted,1759078800,{}
127,5,forum,submitted,1759888800,{}
127,5,assign,viewed,1758913200,{}
127,5,forum,viewed,1761080400,{}
128,1,assign,viewed,1763380800,{}
128,1,page,attempted,1764244800,{}
128,1,course,viewed,1764028800,{}
128,1,assign,commented,1764255600,{}
128,1,course,viewed,1762552800,{}
128,1,course,viewed,1762992000,{}
128,1,course,submitted,1763067600,{}
128,1,page,submitted,1763974800,{}
128,1,quiz,viewed,1763020800,{}
128,1,quiz,attempted,1764403200,{}
128,1,assign,commented,1762347600,{}
128,2,quiz,commented,1762455600,{}
128,2,course,commented,1763575200,{}
128,2,quiz,commented,1762491600,{}
128,2,forum,viewed,1763143200,{}
128,2,forum,viewed,1763488800,{}
128,2,quiz,graded,1764025200,{}
128,2,quiz,attempted,1762099200,{}
128,2,forum,graded,1764050400,{}
128,2,forum,submitted,1762333200,{}
128,2,assign,submitted,1764050400,{}
128,2,assign,commented,1763283600,{}
128,2,course,submitted,1762488000,{}
128,2,course,commented,1764478800,{}
128,2,course,graded,1762639200,{}
128,2,page,viewed,1764133200,{}
128,2,page,commented,1762387200,{}
128,2,quiz,submitted,1763103600,{}
128,2,forum,graded,1763222400,{}
128,2,forum,commented,1762966800,{}
128,3,forum,graded,1766635200,{}
128,3,course,attempted,1764961200,{}
128,3,page,graded,1767304800,{}
128,3,page,commented,1767157200,{}
128,3,course,submitted,1765908000,{}
128,3,course,viewed,1765058400,{}
128,3,forum,viewed,1766484000,{}
128,3,course,graded,1765360800,{}
128,3,assign,attempted,1767016800,{}
128,3,quiz,attempted,1765026000,{}
128,3,forum,submitted,1766469600,{}
128,3,quiz,submitted,1765360800,{}
128,3,assign,viewed,1765537200,{}
128,5,course,viewed,1759600800,{}
128,5,quiz,graded,1759341600,{}
128,5,course,attempted,1761292800,{}
128,5,assign,graded,1761458400,{}
128,5,course,submitted,1759770000,{}
128,5,forum,attempted,1761332400,{}
128,5,forum,graded,1761264000,{}
128,5,forum,submitted,1760878800,{}
128,5,assign,submitted,1761055200,{}
128,5,page,submitted,1759759200,{}
129,2,forum,viewed,1762581600,{}
129,2,forum,submitted,1763251200,{}
129,2,quiz,graded,1762509600,{}
129,2,forum,viewed,1762426800,{}
129,2,forum,commented,1763481600,{}
129,2,forum,attempted,1763168400,{}
129,2,course,submitted,1762585200,{}
129,2,page,submitted,1762894800,{}
129,2,page,graded,1762462800,{}
129,2,quiz,submitted,1763830800,{}
129,2,page,submitted,1762408800,{}
129,2,course,attempted,1763906400,{}
129,2,quiz,attempted,1762804800,{}
129,2,forum,submitted,1764406800,{}
129,2,page,viewed,1762711200,{}
129,2,course,commented,1764162000,{}
129,2,page,submitted,1763211600,{}
129,2,quiz,commented,1764874800,{}
129,3,forum,commented,1766109600,{}
129,3,course,submitted,1766422800,{}
129,3,forum,commented,1767589200,{}
129,3,assign,viewed,1765998000,{}
129,3,forum,submitted,1765753200,{}
129,3,forum,graded,1767585600,{}
129,3,quiz,viewed,1766566800,{}
129,3,course,viewed,1766224800,{}
129,3,assign,graded,1766718000,{}
129,3,quiz,viewed,1766638800,{}
129,3,assign,viewed,1766401200,{}
129,3,course,graded,1767315600,{}
129,3,course,attempted,1766368800,{}
129,3,page,attempted,1768071600,{}
129,3,assign,graded,1766970000,{}
129,4,quiz,graded,1766037600,{}
129,4,assign,viewed,1766728800,{}
129,4,assign,graded,1765825200,{}
129,4,quiz,attempted,1766185200,{}
129,4,forum,submitted,1766552400,{}
129,4,quiz,attempted,1766368800,{}
129,4,course,commented,1765731600,{}
129,4,page,attempted,1765749600,{}
129,4,assign,submitted,1764921600,{}
129,4,forum,commented,1766001600,{}
129,4,quiz,attempted,1765342800,{}
129,4,assign,graded,1766977200,{}
129,4,forum,graded,1765670400,{}
129,4,quiz,viewed,1767020400,{}
129,4,quiz,attempted,1766858400,{}
129,4,forum,attempted,1766581200,{}
129,4,forum,submitted,1764982800,{}
129,4,page,commented,1766491200,{}
129,4,assign,viewed,1764770400,{}
129,5,assign,attempted,1759705200,{}
129,5,quiz,graded,1760706000,{}
129,5,quiz,graded,1761141600,{}
129,5,page,submitted,1758852000,{}
129,5,assign,submitted,1760101200,{}
129,5,course,viewed,1760986800,{}
129,5,quiz,commented,1760101200,{}
129,5,page,submitted,1759078800,{}
129,5,assign,attempted,1760130000,{}
129,5,assign,viewed,1760716800,{}
129,5,assign,submitted,1758805200,{}
129,5,course,graded,1761148800,{}
129,5,assign,attempted,1760234400,{}
130,3,forum,commented,1767430800,{}
130,3,page,viewed,1766325600,{}
130,3,page,viewed,1765663200,{}
130,3,course,attempted,1765998000,{}
130,3,assign,submitted,1766268000,{}
131,2,course,viewed,1763568000,{}
131,2,forum,viewed,1764165600,{}
131,2,course,attempted,1762408800,{}
131,2,quiz,submitted,1762869600,{}
131,2,assign,submitted,1763776800,{}
131,2,page,viewed,1762704000,{}
131,2,assign,commented,1762477200,{}
131,4,page,viewed,1766401200,{}
131,4,assign,commented,1767060000,{}
131,4,course,graded,1765868400,{}
131,4,page,viewed,1765562400,{}
131,4,page,viewed,1767078000,{}
131,5,page,graded,1759734000,{}
131,5,forum,graded,1759194000,{}
131,5,forum,graded,1758596400,{}
131,5,assign,submitted,1759251600,{}
131,5,course,commented,1759334400,{}
131,5,assign,submitted,1760889600,{}
131,5,assign,submitted,1760421600,{}
131,5,course,viewed,1760803200,{}
131,5,quiz,graded,1760392800,{}
131,5,page,graded,1760504400,{}
131,5,course,commented,1758963600,{}
